latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,total_rooms/population
33.93,12.0,4325.0,1191.0,1897.0,1080.0,3.3173,247400.0,<1H OCEAN,2.27991565629942
33.92,17.0,2936.0,555.0,1381.0,535.0,5.4617,190300.0,<1H OCEAN,2.1259956553222303
33.92,27.0,698.0,116.0,391.0,126.0,5.9177,267600.0,<1H OCEAN,1.7851662404092072
33.92,21.0,380.0,91.0,398.0,70.0,4.7222,208300.0,<1H OCEAN,0.9547738693467337
33.91,27.0,2181.0,501.0,1555.0,488.0,3.6106,196400.0,<1H OCEAN,1.402572347266881
33.91,34.0,1763.0,303.0,894.0,297.0,5.0096,221700.0,<1H OCEAN,1.9720357941834452
33.91,32.0,1530.0,301.0,666.0,276.0,4.125,230200.0,<1H OCEAN,2.2972972972972974
33.91,24.0,2249.0,379.0,1015.0,385.0,4.9766,267100.0,<1H OCEAN,2.2157635467980294
33.92,34.0,1473.0,312.0,1025.0,315.0,3.8333,170400.0,<1H OCEAN,1.4370731707317073
33.91,33.0,1264.0,224.0,527.0,227.0,3.7321,216500.0,<1H OCEAN,2.398481973434535
33.91,36.0,1376.0,257.0,687.0,221.0,3.5403,195400.0,<1H OCEAN,2.002911208151383
33.92,8.0,2120.0,544.0,1281.0,470.0,3.4954,159500.0,<1H OCEAN,1.6549570647931304
33.92,14.0,1562.0,373.0,609.0,328.0,2.3935,125000.0,<1H OCEAN,2.5648604269293926
33.9,16.0,1426.0,216.0,652.0,226.0,6.5284,288700.0,<1H OCEAN,2.187116564417178
33.9,23.0,1533.0,226.0,693.0,230.0,7.898,258200.0,<1H OCEAN,2.212121212121212
33.9,19.0,2176.0,414.0,1002.0,402.0,4.9743,193500.0,<1H OCEAN,2.1716566866267466
33.91,26.0,2885.0,476.0,1227.0,439.0,4.9524,226600.0,<1H OCEAN,2.3512632436837815
33.91,33.0,4181.0,804.0,2049.0,834.0,4.3103,201600.0,<1H OCEAN,2.0405075646656905
33.92,19.0,2181.0,400.0,1272.0,337.0,5.1952,302100.0,<1H OCEAN,1.7146226415094339
33.91,33.0,2868.0,382.0,1204.0,412.0,6.1825,336900.0,<1H OCEAN,2.382059800664452
33.91,27.0,2558.0,310.0,891.0,316.0,9.5561,411800.0,<1H OCEAN,2.8709315375982043
33.9,27.0,829.0,114.0,383.0,133.0,9.3125,293500.0,<1H OCEAN,2.164490861618799
33.89,18.0,2895.0,487.0,1116.0,429.0,5.4716,400000.0,<1H OCEAN,2.5940860215053765
33.9,13.0,1814.0,320.0,1010.0,313.0,6.3489,337900.0,<1H OCEAN,1.796039603960396
33.91,24.0,1698.0,297.0,676.0,273.0,5.2017,364600.0,<1H OCEAN,2.5118343195266273
33.9,18.0,3821.0,576.0,1430.0,568.0,6.9399,349600.0,<1H OCEAN,2.672027972027972
33.88,28.0,2696.0,346.0,947.0,356.0,9.0055,375400.0,<1H OCEAN,2.8468848996832103
33.89,17.0,1671.0,192.0,678.0,206.0,13.1107,467600.0,<1H OCEAN,2.4646017699115044
33.89,12.0,1859.0,393.0,622.0,316.0,5.0258,161800.0,<1H OCEAN,2.9887459807073955
33.91,19.0,8096.0,1318.0,3853.0,1313.0,6.0076,269500.0,<1H OCEAN,2.101219828704905
33.9,9.0,1899.0,284.0,1070.0,293.0,7.2532,381500.0,<1H OCEAN,1.7747663551401869
33.9,15.0,3057.0,479.0,1679.0,498.0,6.8429,372600.0,<1H OCEAN,1.8207266229898749
33.9,10.0,2423.0,356.0,1213.0,347.0,6.5635,346900.0,<1H OCEAN,1.9975267930750207
33.9,6.0,1537.0,347.0,506.0,280.0,4.8264,146800.0,<1H OCEAN,3.0375494071146245
33.88,25.0,3578.0,461.0,1588.0,466.0,6.2556,341300.0,<1H OCEAN,2.2531486146095716
33.89,17.0,1665.0,247.0,755.0,254.0,6.5764,349000.0,<1H OCEAN,2.205298013245033
33.89,24.0,1332.0,252.0,625.0,230.0,4.4375,334100.0,<1H OCEAN,2.1312
33.91,18.0,8836.0,1527.0,3946.0,1451.0,5.6441,313000.0,<1H OCEAN,2.239229599594526
33.9,30.0,2629.0,331.0,956.0,319.0,9.9071,500001.0,<1H OCEAN,2.75
33.89,30.0,2577.0,404.0,1076.0,374.0,6.7528,459600.0,<1H OCEAN,2.3949814126394053
33.88,35.0,2159.0,343.0,833.0,335.0,5.3738,365100.0,<1H OCEAN,2.5918367346938775
33.9,27.0,2029.0,242.0,711.0,254.0,9.7956,500001.0,<1H OCEAN,2.8537271448663852
33.87,25.0,2037.0,515.0,1435.0,496.0,3.3199,188800.0,<1H OCEAN,1.4195121951219511
33.87,29.0,1310.0,332.0,937.0,294.0,3.8068,158700.0,<1H OCEAN,1.3980789754535752
33.86,25.0,1025.0,266.0,726.0,183.0,3.875,137500.0,<1H OCEAN,1.4118457300275482
33.86,26.0,1240.0,285.0,781.0,315.0,4.1287,205800.0,<1H OCEAN,1.587708066581306
33.87,28.0,1784.0,440.0,1255.0,433.0,3.7054,169200.0,<1H OCEAN,1.4215139442231075
33.86,34.0,2138.0,490.0,1682.0,463.0,3.6006,161700.0,<1H OCEAN,1.2711058263971462
33.86,35.0,1691.0,367.0,1265.0,378.0,3.5855,174300.0,<1H OCEAN,1.3367588932806325
33.86,12.0,1370.0,367.0,1022.0,296.0,3.6471,141700.0,<1H OCEAN,1.340508806262231
33.86,35.0,2146.0,430.0,1230.0,429.0,3.7813,184900.0,<1H OCEAN,1.7447154471544715
33.86,35.0,2181.0,371.0,1249.0,358.0,4.2937,183200.0,<1H OCEAN,1.7461969575660528
33.87,35.0,1972.0,367.0,1152.0,356.0,3.7222,187500.0,<1H OCEAN,1.7118055555555556
33.86,35.0,2375.0,439.0,1343.0,424.0,4.53,193500.0,<1H OCEAN,1.7684288905435592
33.86,35.0,2478.0,431.0,1333.0,427.0,5.2099,191400.0,<1H OCEAN,1.8589647411852963
33.86,32.0,2366.0,505.0,1283.0,477.0,3.3516,190000.0,<1H OCEAN,1.8441153546375681
33.88,46.0,1747.0,312.0,770.0,296.0,5.4217,256000.0,<1H OCEAN,2.2688311688311686
33.87,34.0,1599.0,296.0,938.0,307.0,4.285,184900.0,<1H OCEAN,1.7046908315565032
33.87,35.0,1854.0,383.0,1115.0,381.0,4.4784,185200.0,<1H OCEAN,1.662780269058296
33.87,22.0,1432.0,335.0,746.0,296.0,2.0227,55000.0,<1H OCEAN,1.9195710455764075
33.87,27.0,890.0,289.0,416.0,200.0,3.141,167500.0,<1H OCEAN,2.139423076923077
33.87,37.0,1785.0,360.0,1155.0,403.0,4.7984,175800.0,<1H OCEAN,1.5454545454545454
33.88,34.0,1939.0,355.0,817.0,314.0,3.6705,275000.0,<1H OCEAN,2.3733170134638923
33.86,36.0,2824.0,493.0,1394.0,507.0,4.6477,194700.0,<1H OCEAN,2.0258249641319943
33.86,33.0,1013.0,312.0,706.0,266.0,2.1432,197500.0,<1H OCEAN,1.434844192634561
33.86,36.0,2038.0,343.0,1066.0,346.0,5.197,195700.0,<1H OCEAN,1.9118198874296435
33.86,36.0,1672.0,318.0,1173.0,337.0,4.5774,182100.0,<1H OCEAN,1.4254049445865302
33.86,35.0,1216.0,225.0,893.0,228.0,4.0288,184000.0,<1H OCEAN,1.3617021276595744
33.86,35.0,1235.0,227.0,875.0,220.0,4.6964,183100.0,<1H OCEAN,1.4114285714285715
33.86,35.0,2127.0,417.0,1247.0,378.0,4.75,185600.0,<1H OCEAN,1.7056936647955092
33.88,52.0,2157.0,362.0,1001.0,373.0,5.1237,240000.0,<1H OCEAN,2.154845154845155
33.87,10.0,1277.0,488.0,730.0,417.0,1.4803,137500.0,<1H OCEAN,1.7493150684931507
33.87,46.0,2066.0,450.0,1275.0,448.0,3.9375,187000.0,<1H OCEAN,1.620392156862745
33.88,35.0,1694.0,296.0,679.0,282.0,4.3333,239300.0,<1H OCEAN,2.4948453608247423
33.87,44.0,308.0,87.0,301.0,100.0,2.1991,191100.0,<1H OCEAN,1.0232558139534884
33.87,36.0,1125.0,285.0,966.0,257.0,2.8438,162500.0,<1H OCEAN,1.1645962732919255
33.87,52.0,950.0,229.0,429.0,185.0,2.315,182100.0,<1H OCEAN,2.2144522144522143
33.88,45.0,1306.0,293.0,585.0,260.0,4.0812,241700.0,<1H OCEAN,2.2324786324786325
33.88,32.0,2458.0,359.0,967.0,409.0,7.2893,293500.0,<1H OCEAN,2.541882109617373
33.88,52.0,1270.0,276.0,609.0,211.0,3.75,232500.0,<1H OCEAN,2.0853858784893267
33.88,34.0,1851.0,291.0,784.0,290.0,5.2336,235600.0,<1H OCEAN,2.360969387755102
33.88,32.0,1683.0,273.0,719.0,263.0,5.3649,243600.0,<1H OCEAN,2.340751043115438
33.88,32.0,1632.0,244.0,575.0,235.0,5.3986,318700.0,<1H OCEAN,2.838260869565217
33.89,30.0,1631.0,212.0,523.0,216.0,7.875,351900.0,<1H OCEAN,3.118546845124283
33.88,35.0,2062.0,353.0,991.0,357.0,5.2897,230400.0,<1H OCEAN,2.080726538849647
33.88,34.0,1396.0,245.0,661.0,261.0,4.675,215400.0,<1H OCEAN,2.1119515885022695
33.87,28.0,2315.0,538.0,1360.0,504.0,2.9861,218600.0,<1H OCEAN,1.7022058823529411
33.87,34.0,1411.0,292.0,1040.0,299.0,3.4338,195200.0,<1H OCEAN,1.3567307692307693
33.87,29.0,1121.0,,762.0,276.0,2.5,143800.0,<1H OCEAN,1.4711286089238844
33.87,52.0,2031.0,506.0,1191.0,463.0,2.9076,177300.0,<1H OCEAN,1.7052896725440807
33.89,18.0,1616.0,532.0,866.0,496.0,3.6435,119100.0,<1H OCEAN,1.8660508083140877
33.89,16.0,959.0,176.0,353.0,185.0,4.5,173300.0,<1H OCEAN,2.71671388101983
33.88,15.0,957.0,360.0,615.0,370.0,3.0263,162500.0,<1H OCEAN,1.5560975609756098
33.88,15.0,1655.0,626.0,1549.0,582.0,1.9127,175000.0,<1H OCEAN,1.0684312459651388
33.88,33.0,1582.0,256.0,771.0,240.0,5.3836,229600.0,<1H OCEAN,2.0518806744487676
33.88,27.0,2091.0,336.0,1037.0,332.0,5.7519,243400.0,<1H OCEAN,2.0163934426229506
33.87,25.0,1492.0,439.0,755.0,389.0,3.0893,188200.0,<1H OCEAN,1.976158940397351
33.87,32.0,1133.0,216.0,693.0,228.0,3.3594,202100.0,<1H OCEAN,1.6349206349206349
33.87,35.0,1919.0,349.0,1302.0,345.0,5.6409,190900.0,<1H OCEAN,1.4738863287250383
33.87,32.0,1569.0,422.0,835.0,386.0,3.0465,148900.0,<1H OCEAN,1.8790419161676646
33.87,45.0,1006.0,230.0,1237.0,237.0,3.3472,168000.0,<1H OCEAN,0.8132578819725141
33.86,36.0,931.0,279.0,778.0,303.0,2.6563,155000.0,<1H OCEAN,1.1966580976863752
33.86,17.0,1627.0,398.0,1216.0,369.0,3.3438,186600.0,<1H OCEAN,1.3379934210526316
33.86,35.0,931.0,181.0,516.0,174.0,5.5867,182500.0,<1H OCEAN,1.804263565891473
33.87,29.0,1221.0,371.0,1822.0,326.0,1.7935,162500.0,<1H OCEAN,0.6701427003293084
33.86,28.0,1395.0,398.0,1220.0,362.0,3.3008,193800.0,<1H OCEAN,1.1434426229508197
33.86,26.0,2296.0,570.0,1415.0,527.0,2.4732,165800.0,<1H OCEAN,1.6226148409893992
33.86,26.0,745.0,161.0,247.0,151.0,3.6375,133900.0,<1H OCEAN,3.016194331983806
33.87,33.0,1597.0,,1888.0,423.0,3.055,157800.0,<1H OCEAN,0.8458686440677966
33.91,16.0,2434.0,455.0,1017.0,476.0,4.2188,176300.0,<1H OCEAN,2.393313667649951
33.9,21.0,3180.0,434.0,1413.0,391.0,6.5945,277300.0,<1H OCEAN,2.2505307855626326
33.9,15.0,1705.0,478.0,759.0,479.0,3.5333,114400.0,<1H OCEAN,2.246376811594203
33.89,19.0,3583.0,911.0,2300.0,871.0,3.0214,218400.0,<1H OCEAN,1.5578260869565217
33.89,17.0,3218.0,923.0,1701.0,824.0,3.6946,265500.0,<1H OCEAN,1.8918283362727808
33.89,25.0,1142.0,162.0,486.0,150.0,7.1472,270100.0,<1H OCEAN,2.3497942386831276
33.91,16.0,2889.0,423.0,1227.0,401.0,6.4514,270800.0,<1H OCEAN,2.354523227383863
33.9,17.0,1452.0,188.0,630.0,194.0,6.9113,285200.0,<1H OCEAN,2.3047619047619046
33.9,25.0,3205.0,409.0,1291.0,408.0,7.2478,299200.0,<1H OCEAN,2.482571649883811
33.9,21.0,3181.0,447.0,1416.0,469.0,6.8268,280300.0,<1H OCEAN,2.246468926553672
33.89,22.0,4386.0,593.0,1915.0,592.0,6.6897,289800.0,<1H OCEAN,2.2903394255874674
33.89,24.0,2002.0,253.0,820.0,241.0,6.9612,274500.0,<1H OCEAN,2.4414634146341463
33.89,19.0,1674.0,243.0,786.0,234.0,6.4218,275000.0,<1H OCEAN,2.1297709923664123
33.88,19.0,1621.0,328.0,871.0,322.0,3.7361,201400.0,<1H OCEAN,1.8610792192881744
33.89,17.0,1441.0,530.0,769.0,456.0,2.425,171700.0,<1H OCEAN,1.8738621586475943
33.89,22.0,2340.0,664.0,1382.0,546.0,3.343,184600.0,<1H OCEAN,1.6931982633863965
33.88,25.0,1808.0,440.0,1342.0,454.0,3.025,156900.0,<1H OCEAN,1.347242921013413
33.88,24.0,2655.0,702.0,1519.0,708.0,3.3036,183900.0,<1H OCEAN,1.7478604344963793
33.88,28.0,3333.0,752.0,2026.0,722.0,3.5667,190700.0,<1H OCEAN,1.6451135241855874
33.88,28.0,2612.0,602.0,1682.0,563.0,3.6417,204300.0,<1H OCEAN,1.5529131985731273
33.87,12.0,1600.0,251.0,685.0,256.0,5.1784,254000.0,<1H OCEAN,2.335766423357664
33.85,33.0,45.0,11.0,34.0,10.0,5.2949,350000.0,<1H OCEAN,1.3235294117647058
33.86,18.0,329.0,72.0,209.0,71.0,4.6806,187500.0,<1H OCEAN,1.5741626794258374
33.89,22.0,4020.0,655.0,1486.0,635.0,5.9639,262300.0,<1H OCEAN,2.7052489905787347
33.88,14.0,4753.0,681.0,2138.0,678.0,7.3658,288500.0,<1H OCEAN,2.22310570626754
33.88,20.0,3977.0,540.0,1886.0,541.0,6.5843,272200.0,<1H OCEAN,2.108695652173913
33.87,15.0,5078.0,806.0,2569.0,759.0,5.6549,301900.0,<1H OCEAN,1.9766446087971974
33.9,20.0,4026.0,648.0,1997.0,650.0,5.5918,260500.0,<1H OCEAN,2.0160240360540813
33.9,25.0,1548.0,256.0,811.0,263.0,5.2037,242200.0,<1H OCEAN,1.908754623921085
33.89,24.0,3935.0,625.0,1912.0,593.0,5.7951,226900.0,<1H OCEAN,2.058054393305439
33.89,24.0,3326.0,503.0,1616.0,494.0,5.7457,240600.0,<1H OCEAN,2.0581683168316833
33.87,21.0,1519.0,388.0,1203.0,366.0,3.2083,145300.0,<1H OCEAN,1.2626766417290107
33.86,19.0,2232.0,448.0,1149.0,417.0,3.1534,324400.0,<1H OCEAN,1.9425587467362924
33.87,7.0,2663.0,642.0,1367.0,677.0,4.6563,162400.0,<1H OCEAN,1.948061448427213
33.87,15.0,1898.0,476.0,1766.0,455.0,2.4929,158500.0,<1H OCEAN,1.0747451868629672
33.87,16.0,1332.0,368.0,1534.0,295.0,3.0227,297100.0,<1H OCEAN,0.8683181225554107
33.87,19.0,1591.0,279.0,891.0,237.0,5.6573,216000.0,<1H OCEAN,1.7856341189674523
33.85,18.0,2705.0,713.0,2726.0,674.0,2.7759,200000.0,<1H OCEAN,0.9922964049889949
33.86,28.0,2292.0,531.0,2197.0,509.0,3.4856,142800.0,<1H OCEAN,1.0432407828857533
33.85,22.0,1105.0,241.0,971.0,249.0,3.1667,113900.0,<1H OCEAN,1.138002059732235
33.89,13.0,3252.0,583.0,1546.0,557.0,5.8243,297900.0,<1H OCEAN,2.1034928848641656
33.88,18.0,1982.0,300.0,1027.0,324.0,7.0526,327500.0,<1H OCEAN,1.9298928919182083
33.89,24.0,2168.0,421.0,1050.0,397.0,4.6172,238300.0,<1H OCEAN,2.064761904761905
33.88,19.0,2968.0,503.0,1430.0,459.0,5.3339,371700.0,<1H OCEAN,2.0755244755244755
33.89,21.0,3079.0,509.0,1431.0,480.0,4.0714,278900.0,<1H OCEAN,2.1516422082459816
33.86,16.0,3471.0,708.0,1769.0,691.0,4.1064,246100.0,<1H OCEAN,1.9621254946297344
33.87,16.0,3973.0,595.0,1971.0,575.0,6.4265,263700.0,<1H OCEAN,2.015728056823947
33.9,23.0,2446.0,360.0,1196.0,359.0,6.5755,272800.0,<1H OCEAN,2.0451505016722407
33.9,24.0,1723.0,223.0,707.0,219.0,7.0352,299600.0,<1H OCEAN,2.437057991513437
33.89,25.0,1737.0,270.0,840.0,265.0,4.625,245700.0,<1H OCEAN,2.067857142857143
33.88,23.0,2365.0,355.0,1209.0,347.0,6.0132,259400.0,<1H OCEAN,1.95616211745244
33.89,19.0,3544.0,542.0,1787.0,560.0,6.7837,264300.0,<1H OCEAN,1.9832120872971462
33.88,18.0,2112.0,340.0,1048.0,315.0,6.9308,231700.0,<1H OCEAN,2.015267175572519
33.88,15.0,5392.0,895.0,2531.0,827.0,6.2185,280300.0,<1H OCEAN,2.1303832477281706
33.87,5.0,6971.0,1449.0,3521.0,1423.0,5.2131,243900.0,<1H OCEAN,1.9798352740698666
33.88,19.0,2265.0,283.0,904.0,279.0,9.2327,461300.0,<1H OCEAN,2.5055309734513274
33.87,19.0,4491.0,680.0,2457.0,702.0,6.0591,233500.0,<1H OCEAN,1.8278388278388278
33.87,16.0,5954.0,1281.0,3107.0,1209.0,4.2566,206100.0,<1H OCEAN,1.9163179916317992
33.86,18.0,133.0,29.0,95.0,23.0,3.5625,235000.0,<1H OCEAN,1.4
33.92,14.0,4039.0,669.0,1905.0,670.0,6.3303,303000.0,<1H OCEAN,2.1202099737532807
33.92,13.0,3292.0,727.0,1565.0,698.0,5.457000000000002,308800.0,<1H OCEAN,2.103514376996805
33.92,11.0,3331.0,410.0,1460.0,416.0,8.0287,371800.0,<1H OCEAN,2.2815068493150683
33.92,17.0,4575.0,764.0,2054.0,737.0,6.0571,272400.0,<1H OCEAN,2.2273612463485883
33.93,14.0,1956.0,282.0,671.0,269.0,6.5841,306400.0,<1H OCEAN,2.9150521609538003
33.92,16.0,5819.0,986.0,2306.0,914.0,4.6315,277500.0,<1H OCEAN,2.523417172593235
33.89,25.0,3121.0,381.0,1278.0,389.0,7.0217,357900.0,<1H OCEAN,2.4420970266040687
33.88,17.0,8562.0,1351.0,3822.0,1316.0,6.0829,252600.0,<1H OCEAN,2.240188383045526
33.87,16.0,5609.0,952.0,2624.0,934.0,5.3307,169600.0,<1H OCEAN,2.1375762195121952
33.88,16.0,1800.0,238.0,871.0,234.0,6.6678,301900.0,<1H OCEAN,2.0665901262916186
33.9,14.0,6239.0,901.0,2923.0,904.0,6.5437,268200.0,<1H OCEAN,2.1344509066028055
33.9,25.0,1137.0,170.0,524.0,164.0,7.5744,259300.0,<1H OCEAN,2.1698473282442747
33.9,22.0,3760.0,482.0,1485.0,461.0,7.8537,354900.0,<1H OCEAN,2.531986531986532
33.89,4.0,37937.0,5471.0,16122.0,5189.0,7.4947,366300.0,<1H OCEAN,2.353119960302692
33.88,9.0,4838.0,759.0,2090.0,695.0,6.6536,307800.0,<1H OCEAN,2.3148325358851674
33.88,8.0,4874.0,627.0,2070.0,619.0,8.1117,410200.0,<1H OCEAN,2.3545893719806763
33.89,7.0,9729.0,1210.0,4160.0,1214.0,8.9088,415300.0,<1H OCEAN,2.3387019230769233
33.85,23.0,3038.0,470.0,1568.0,438.0,5.6403,233000.0,<1H OCEAN,1.9375
33.85,21.0,2603.0,404.0,1350.0,390.0,6.057,235900.0,<1H OCEAN,1.9281481481481482
33.85,18.0,1810.0,305.0,1189.0,326.0,5.2227,213500.0,<1H OCEAN,1.5222876366694702
33.85,16.0,4151.0,637.0,1558.0,604.0,5.806,304900.0,<1H OCEAN,2.6643132220795893
33.84,25.0,1788.0,203.0,676.0,217.0,10.1299,454300.0,<1H OCEAN,2.6449704142011834
33.84,17.0,4343.0,515.0,1605.0,484.0,10.5981,460100.0,<1H OCEAN,2.7059190031152647
33.84,9.0,10484.0,1603.0,4005.0,1419.0,8.3931,365300.0,<1H OCEAN,2.61772784019975
33.85,16.0,3781.0,504.0,1665.0,499.0,7.2554,335600.0,<1H OCEAN,2.270870870870871
33.86,16.0,4390.0,660.0,2146.0,633.0,6.1504,266000.0,<1H OCEAN,2.0456663560111834
33.87,16.0,3182.0,429.0,1663.0,428.0,7.0592,288200.0,<1H OCEAN,1.9134095009019845
33.81,23.0,1986.0,278.0,826.0,260.0,7.7752,380000.0,<1H OCEAN,2.404358353510896
33.8,16.0,3973.0,483.0,1373.0,452.0,9.8074,417000.0,<1H OCEAN,2.893663510560816
33.79,13.0,2021.0,362.0,1081.0,341.0,4.3269,231400.0,<1H OCEAN,1.8695652173913044
33.8,11.0,10535.0,1620.0,4409.0,1622.0,6.67,283200.0,<1H OCEAN,2.3894307099115446
33.85,13.0,5415.0,827.0,2061.0,714.0,7.3681,353100.0,<1H OCEAN,2.6273653566229984
33.84,15.0,3764.0,510.0,1448.0,468.0,8.7124,410500.0,<1H OCEAN,2.5994475138121547
33.84,16.0,3491.0,502.0,1496.0,509.0,6.6207,270500.0,<1H OCEAN,2.3335561497326203
33.83,15.0,3086.0,457.0,1262.0,436.0,6.4415,300700.0,<1H OCEAN,2.445324881141046
33.84,5.0,4380.0,715.0,1913.0,741.0,6.7274,266400.0,<1H OCEAN,2.289597490852065
33.86,14.0,3666.0,442.0,1400.0,433.0,10.1316,500001.0,<1H OCEAN,2.6185714285714288
33.83,14.0,2452.0,296.0,954.0,275.0,8.2375,388300.0,<1H OCEAN,2.570230607966457
33.85,4.0,5416.0,820.0,1753.0,583.0,6.9544,314000.0,<1H OCEAN,3.089560752994866
33.82,12.0,6208.0,750.0,2443.0,739.0,9.1808,413700.0,<1H OCEAN,2.5411379451494063
33.81,2.0,582.0,70.0,199.0,64.0,7.1193,500001.0,<1H OCEAN,2.9246231155778895
33.8,25.0,2765.0,475.0,1666.0,474.0,6.0531,230700.0,<1H OCEAN,1.6596638655462186
33.79,25.0,5950.0,1155.0,4528.0,1064.0,4.2564,204600.0,<1H OCEAN,1.3140459363957597
33.81,14.0,1206.0,142.0,572.0,149.0,8.847000000000003,388700.0,<1H OCEAN,2.1083916083916083
33.78,18.0,3548.0,474.0,1506.0,449.0,6.925,290300.0,<1H OCEAN,2.355909694555113
33.78,17.0,4138.0,805.0,2442.0,780.0,4.7804,242000.0,<1H OCEAN,1.6945126945126945
33.8,5.0,3178.0,631.0,1467.0,581.0,5.2541,237100.0,<1H OCEAN,2.1663258350374917
33.61,16.0,2022.0,254.0,789.0,270.0,8.4112,286900.0,<1H OCEAN,2.5627376425855513
33.62,16.0,4065.0,661.0,1962.0,636.0,6.2177,256600.0,<1H OCEAN,2.0718654434250765
33.61,24.0,3859.0,661.0,1972.0,624.0,5.7871,227400.0,<1H OCEAN,1.956896551724138
33.61,17.0,3464.0,519.0,1713.0,530.0,6.0471,248400.0,<1H OCEAN,2.022183304144775
33.61,21.0,1932.0,266.0,860.0,286.0,7.1497,274000.0,<1H OCEAN,2.2465116279069766
33.6,24.0,1684.0,232.0,781.0,230.0,6.8667,279600.0,<1H OCEAN,2.156209987195903
33.6,25.0,3745.0,522.0,1648.0,496.0,7.5488,278100.0,<1H OCEAN,2.2724514563106797
33.61,23.0,3588.0,577.0,1695.0,569.0,6.1401,243200.0,<1H OCEAN,2.1168141592920353
33.63,16.0,5218.0,1187.0,2701.0,1125.0,3.929,143100.0,<1H OCEAN,1.931877082562014
33.63,13.0,5830.0,921.0,2897.0,891.0,6.2403,257400.0,<1H OCEAN,2.0124266482568176
33.63,9.0,5774.0,1320.0,3086.0,1265.0,4.4063,202200.0,<1H OCEAN,1.8710304601425793
33.77,43.0,1911.0,439.0,930.0,433.0,4.6369,186400.0,<1H OCEAN,2.054838709677419
33.72,36.0,1317.0,228.0,531.0,214.0,5.6346,272500.0,<1H OCEAN,2.480225988700565
33.6,25.0,3164.0,449.0,1517.0,453.0,6.7921,266000.0,<1H OCEAN,2.08569545154911
33.59,18.0,4552.0,706.0,1918.0,671.0,7.5791,288100.0,<1H OCEAN,2.3733055265901983
33.6,20.0,1213.0,171.0,565.0,170.0,7.2592,314800.0,<1H OCEAN,2.1469026548672567
33.58,16.0,3016.0,394.0,1172.0,382.0,7.5196,315600.0,<1H OCEAN,2.573378839590444
33.57,18.0,1614.0,210.0,692.0,209.0,7.9294,280300.0,<1H OCEAN,2.332369942196532
33.57,16.0,4277.0,565.0,1642.0,549.0,8.0082,286600.0,<1H OCEAN,2.604750304506699
33.62,16.0,9653.0,2000.0,4732.0,1922.0,3.7361,197200.0,<1H OCEAN,2.039940828402367
33.62,18.0,4265.0,581.0,2025.0,544.0,6.4598,282700.0,<1H OCEAN,2.106172839506173
33.61,19.0,2962.0,405.0,1295.0,440.0,6.0689,248000.0,<1H OCEAN,2.2872586872586873
33.61,16.0,3010.0,580.0,1649.0,538.0,4.0221,236200.0,<1H OCEAN,1.8253486961795027
33.6,19.0,3913.0,460.0,1646.0,454.0,7.2147,303900.0,<1H OCEAN,2.3772782503037666
33.65,16.0,1538.0,260.0,835.0,259.0,5.5779,234800.0,<1H OCEAN,1.8419161676646707
33.64,17.0,3173.0,501.0,1555.0,520.0,6.7079,250800.0,<1H OCEAN,2.040514469453376
33.64,11.0,2722.0,554.0,1565.0,508.0,5.1645,164100.0,<1H OCEAN,1.739297124600639
33.65,13.0,8527.0,1364.0,4597.0,1393.0,6.2242,237900.0,<1H OCEAN,1.8549053730693932
33.65,15.0,3485.0,519.0,1740.0,485.0,6.7543,251900.0,<1H OCEAN,2.0028735632183907
33.63,16.0,3388.0,425.0,1395.0,427.0,8.4471,351300.0,<1H OCEAN,2.428673835125448
33.65,15.0,4713.0,671.0,2197.0,673.0,7.5426,294800.0,<1H OCEAN,2.1451979972690034
33.63,16.0,3299.0,610.0,1967.0,604.0,5.5085,223300.0,<1H OCEAN,1.6771733604473817
33.65,10.0,3580.0,491.0,1688.0,467.0,7.7814,288700.0,<1H OCEAN,2.1208530805687205
33.64,2.0,7826.0,893.0,2985.0,790.0,10.1531,484100.0,<1H OCEAN,2.6217755443886097
33.63,10.0,4814.0,643.0,1808.0,588.0,8.798,436600.0,<1H OCEAN,2.6626106194690267
33.64,11.0,2422.0,429.0,810.0,395.0,6.1935,293200.0,<1H OCEAN,2.9901234567901236
33.65,4.0,6842.0,1512.0,3256.0,1439.0,5.4132,216600.0,<1H OCEAN,2.1013513513513513
33.62,9.0,4257.0,785.0,1293.0,745.0,3.7139,196700.0,<1H OCEAN,3.2923433874709978
33.63,6.0,3068.0,549.0,985.0,536.0,4.2009,238000.0,<1H OCEAN,3.114720812182741
33.62,15.0,2708.0,410.0,1140.0,389.0,6.2899,275000.0,<1H OCEAN,2.375438596491228
33.62,16.0,3970.0,771.0,1202.0,734.0,3.4115,184800.0,<1H OCEAN,3.302828618968386
33.62,16.0,5175.0,799.0,2717.0,813.0,6.1493,257800.0,<1H OCEAN,1.9046742730953257
33.6,15.0,5736.0,,2529.0,762.0,6.4114,278700.0,<1H OCEAN,2.2680901542111505
33.61,14.0,5232.0,810.0,3041.0,839.0,5.8260000000000005,247900.0,<1H OCEAN,1.720486682012496
33.6,13.0,2319.0,430.0,1004.0,380.0,5.132999999999999,316100.0,<1H OCEAN,2.3097609561752988
33.59,4.0,3274.0,383.0,1312.0,390.0,8.1611,348000.0,<1H OCEAN,2.495426829268293
